molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5854218,CC[C@H](C(=O)N[C@H]1Cc2cccc(c2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)N(C)C(=O)C1CN(C(=O)C#CC(C)(C)N(C)C)C1,10000.0,inactive
CHEMBL5817419,C=CC(=O)N1CC[C@]2(C1)OCN([C@H](C(=O)N[C@H]1Cc3cc(cc(C(F)F)c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)C2=O,5500.0,intermediate
CHEMBL6057091,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CO[C@@]3(CCN(C(=O)/C=C/CN(C)C)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL6018314,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CO[C@]3(CCN(C(=O)C#C[C@]4(N(C)C)CCOC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL6062102,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CC[C@]3(CCN(C(=O)C#C[C@@]4(N(C)C)CCOC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5796251,C=CC(=O)N1C[C@@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)[C@@H]2C1,5500.0,intermediate
CHEMBL5925909,C=CC(=O)N1CCO[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3C[C@H]4CN(CCO4)c4ccc5c(c4)c(c(-c4cccnc4C(C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,5500.0,intermediate
CHEMBL5849602,C=CC(=O)N1CCOC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3C[C@H]4CN(CCO4)c4ccc5c(c4)c(c(-c4cccnc4C(C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,5500.0,intermediate
CHEMBL5890377,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)CC(NC(=O)[C@H](C(C)C)N1CC[C@]3(CCN(C(=O)C#C[C@@H]4COCCN4C4COC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5823745,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)CC(NC(=O)[C@H](C(C)C)N1CC[C@@]3(CCN(C(=O)C#C[C@@H]4COCCN4C4COC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5856653,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CC[C@@]3(CCN(C(=O)C#C[C@H]4COCCN4C4COC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5845686,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CC[C@]3(CCN(C(=O)C#C[C@H]4COCCN4C4COC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5815330,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CC[C@]3(CCN(C(=O)C#C[C@@H]4COCCN4C)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5761215,C=CC(=O)N(C)CCN1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@@H]1C,5500.0,intermediate
CHEMBL5993394,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]3OCCN(C(=O)/C=C/CF)[C@@H]3C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL6024512,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]3OCCN(C(=O)/C=C/C(F)F)[C@@H]3C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5822598,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]3OCCN(C(=O)/C=C/CN(C)C)[C@@H]3C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5998669,C=CC(=O)N1CCO[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4coc(n4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,10000.0,inactive
CHEMBL5850764,C=CC(=O)N1CCO[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(n(C)n4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,5500.0,intermediate
CHEMBL5978676,C=CC(=O)N1CCO[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nnc(o4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,10000.0,inactive
CHEMBL6033993,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1nc(nn1C)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(C(=O)C#CC(C)(C)N(C)C)CC1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,550.0,active
CHEMBL5974684,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1nc(co1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(C(=O)C#CC(C)(C)N(C)C)CC1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,550.0,active
CHEMBL5919780,CO[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(=O)N[C@H]1Cc2coc(n2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O,10000.0,inactive
CHEMBL5774021,C=CC(=O)N1CCO[C@H]2CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,5500.0,intermediate
CHEMBL5900502,C=CC(=O)N1CCO[C@@H]2CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@@H]21,5500.0,intermediate
CHEMBL5807359,C=CC(=O)NCCN1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC1,5500.0,intermediate
CHEMBL6000148,C=CC(=O)N1C[C@@H](N(C)C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@@H](C)C1,5500.0,intermediate
CHEMBL6013932,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@@H](CO[C@@H]1CCN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5909665,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@@H](CO[C@H]1CCN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5882272,C=CC(=O)N1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC12CC2,5500.0,intermediate
CHEMBL5839700,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cc(CF)cc(c1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5885517,C=CC(=O)N1C[C@@H](C)[C@H](N(C)C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,5500.0,intermediate
CHEMBL5937116,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1cc(CF)cc(c1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5897700,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1nc(ns1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5739826,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)C1=CCCN(C1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(C(=O)C#CC(C)(C)N(C)C)CC1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5816465,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CC[C@]3(CCN(C(=O)C#C[C@H]4COCCN4C)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5905147,C=CC(=O)N1CCO[C@]2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C2)C1,5500.0,intermediate
CHEMBL5831167,C=CC(=O)N1CCO[C@@]2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C2)C1,550.0,active
CHEMBL5806508,C=CC(=O)N1CCO[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4cccc(n4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,5500.0,intermediate
CHEMBL5979311,C=CC(=O)N1CCO[C@@H]2CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC21,550.0,active
CHEMBL5791222,C=CC(=O)N1CCO[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4cccc(n4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,10000.0,inactive
CHEMBL5936777,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC13CN(C(=O)/C=C/CN(C)C)C3)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,550.0,active
CHEMBL5857710,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5879039,C=CC(=O)Nc1cnc(OC[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3C(C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)n1C,5500.0,intermediate
CHEMBL5785300,COC(C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1cccc(c1)CN(NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL6044428,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC3(CC1)CN(C(=O)/C=C/CF)C3)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,550.0,active
CHEMBL6023023,C=CC(=O)N1CCC2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)C2,550.0,active
CHEMBL6055249,C=CC(=O)N1CCOC2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)C2,5500.0,intermediate
CHEMBL6052700,C=CC(=O)N1CCOC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4cc(CF)cc(c4)-c4ccc5c(c4)c(c(-c4cccnc4C(C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,550.0,active
CHEMBL5978942,C=CC(=O)N1CCOC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(n(C)n4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,5500.0,intermediate
CHEMBL5864365,C=CC(=O)N1CCOC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4cccc(n4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,5500.0,intermediate
CHEMBL6032362,C=CC(=O)N1CCOC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4cccc(c4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC(F)(F)F)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,550.0,active
CHEMBL5867756,C=CC(=O)N1CCO[C@H]2CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@@H]21,550.0,active
CHEMBL6019134,C=CC(=O)N1CCO[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4cccc(c4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,5500.0,intermediate
CHEMBL6052648,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC13CN(C(=O)/C=C/CN1CCOCC1)C3)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL6043630,C=CC(=O)N1CC2(CCN2C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(n(C)n3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,550.0,active
CHEMBL5937465,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C3CC3)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5952919,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C(C)C)N3CC[C@@]4(CCN(C(=O)C#CC(C)(C)N(C)C)C4)C3=O)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,10000.0,inactive
CHEMBL6033758,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)N1CCC[C@@H](C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)C3(F)CCN(C(=O)C#CC(C)(C)N(C)C)CC3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,10000.0,inactive
CHEMBL5881105,CCn1c(-c2cccnc2C(C)OC)c2c3cc(ccc31)N1CCC[C@@H](C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]3CCN(C(=O)C#CC(C)(C)N4CCC4)C3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,10000.0,inactive
CHEMBL5822387,C=CC(=O)N1CCC[C@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@H]21,5500.0,intermediate
CHEMBL5925441,C=CC(=O)N1CCC[C@@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@@H]21,5500.0,intermediate
CHEMBL5971183,C=CC(=O)N1CC2(C1)OCCN2C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,5500.0,intermediate
CHEMBL5856243,C=CC(=O)N(C)CCC1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC1,550.0,active
CHEMBL6053729,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC3(CC1)CN(C(=O)/C=C/CF)C3)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,550.0,active
CHEMBL5947841,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC13CN(C(=O)C#CC(C)(C)N(C)C)C3)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5985067,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@H]3CN(C(=O)C#CC(C)(C)N(C)C)CC[C@H]31)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5872502,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]3CN(C(=O)C#CC(C)(C)N(C)C)CC[C@@H]31)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5855214,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@@H](F)COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,5500.0,intermediate
CHEMBL5845085,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](F)COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5895327,CO[C@@H](C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C(C)C)N3CC[C@@]4(CCN(C(=O)C#CC(C)(C)N(C)C)C4)C3=O)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,10000.0,inactive
CHEMBL5840072,C=CC(=O)N(C)CC1CCN(CN(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC1,550.0,active
CHEMBL5918246,C=CC(=O)N(C)CCN1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC1,5500.0,intermediate
CHEMBL5907502,C=CC(=O)N(C)[C@H]1CN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1F,5500.0,intermediate
CHEMBL6055983,C=CC(=O)N(C)[C@H]1CN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@@H]1F,5500.0,intermediate
CHEMBL5841454,C=CC(=O)N(C)[C@@H]1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,550.0,active
CHEMBL5999059,C=CC(=O)N(C)[C@@H]1C[C@@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,5500.0,intermediate
CHEMBL5922042,C=CC(=O)N1CCCC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,5500.0,intermediate
CHEMBL5841275,C=CC(=O)N1CC2(CCN2C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(n3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,5500.0,intermediate
CHEMBL5976583,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)C[C@H](C)OC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL5836855,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)C[C@@H](C)OC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,10000.0,inactive
CHEMBL6020604,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@@H](CC(F)(F)F)C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C1,10000.0,inactive
CHEMBL5823195,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)[C@@H](C)C(F)(F)F)C1,5500.0,intermediate
CHEMBL5861169,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C(F)(F)F)C1,10000.0,inactive
